"symbol","timestamp","content","Positive","Negative","Neutral"
"QSR","2021-06-22 18:22:53+00:00","Some of the largest stocks that hit new 1 Month Lows at some point today Taiwan Semi $TSM Pinduoduo $PDD $HSBC $UBER Fiserv $FISV $UBS Vertex $VRTX Coinbase $COIN Mizuho $MFG Paccar $PCAR Deutsche $DB Credit Suisse $CS Western Digital $WDC $QSR Conagra $CAG $TUYA $LEVI",0.060248374938964844,0.5656647682189941,0.3740868866443634
"QSR","2021-06-22 22:04:59+00:00","QSR (Restaurant Brands International Inc.) 🚨 #Insider #stock alert! 💰 #Sale on 2021-06-18 - $QSR 🇺🇸: Dunnigan Matthew (CFO), total amount $666.400. Stock has a float of 277.00M",0.027892546728253365,0.019849855452775955,0.9522576332092285
"QSR","2021-06-23 21:12:59+00:00","Anyone who sees these tags PLEASE use my testnet ref code nobody has yet, thank you!!! MNPH9F @Zenon_Network $ZNN $QSR #testnet #ZNNAliens #Zenon #alphanetbigbang @zenon_community",0.03259596228599548,0.023688746616244316,0.9437153339385986
"QSR","2021-06-24 16:56:10+00:00","What will this afternoon bring in #trading #stocks? $SPY $SPX #daytrading #investing $FB $AAPL $AMZN $NFLX $GOOGL $NAKD $TRCH $SOS $UAVS $LIVX $ATOS $SLAM $OCGN $MREO $AMC $GME $QSR $PLUG $PHM $DG $ROKU $VIAC $COIN $RBLX $WISH $CLOV $WKHS $DY $CWT $FUBO $FSR $BNGO $GRWG $MSTR",0.10019892454147339,0.0395534485578537,0.8602476119995117
"QSR","2021-06-25 10:21:55+00:00","Mars - the next outpost for #ZNNAliens.  Engines require high plasma.  Fusion capacity: MAX_MONEY / 10000 Colonialists, assemble! #NoM #AlphanetBigBang $ZNN $QSR $PP $BTC",0.07101171463727951,0.01444478239864111,0.9145435094833374
"QSR","2021-06-26 19:30:54+00:00","$CMG upgraded their loyalty program to win a 2021 $TSLA Model 3 and other prizes. $MCD launched its first-ever loyalty program, joining $QSR Popeyes and $YUM Taco Bell to make consumers spend more and gain insights on consumer behavior. Another way to compete! Good for consumers!",0.7727517485618591,0.008988859131932259,0.2182593196630478
"QSR","2021-06-27 15:15:06+00:00","Nice project and I look forward to the growth and success of this project  #NoM #AlphanetBigBang $ZNN $QSR $PP $BTC",0.7605089545249939,0.008751575835049152,0.23073941469192505
"QSR","2021-06-27 15:33:07+00:00","Very good project, great team, I will always support and follow the project to advance the project. I know a lot of friends, and they can pull in to accompany this project to grow and surpass Bitcoin. @Zenon_Network  @15Icel @anantaabdlh @elisameimei  #ZNNAliens  #NoM $ZNN $QSR",0.6624212265014648,0.009052030742168427,0.32852670550346375
"QSR","2021-06-27 23:17:27+00:00","Mars - the next outpost for #ZNNAliens.  Engines require high plasma.  Fusion capacity: MAX_MONEY / 10000 Colonialists, assemble! #NoM #AlphanetBigBang $ZNN $QSR $PP $BTC",0.07101171463727951,0.01444478239864111,0.9145435094833374
"QSR","2021-06-28 04:17:14+00:00","I'm probably going Long 1 cent &gt; daily high $ETR $CUK $AEE $ELS $KAST $AASP $SBAC $SWCH $SOHOO $DSE $USCS $QEDN $BUD $GLAXF $TU $HTA $TRP $CERN $TTRAF $CHK $PHM $GBOX $JOAN $QSR Short 1 cent &lt; daily low $FOA $TAL $BCHG $CHAQ $MHH $FLYW $WISH $RNG $PTCT",0.1403062790632248,0.1693100929260254,0.6903836727142334
"QSR","2021-06-28 12:15:53+00:00","don't miss #NoM #AlphanetBigBang $ZNN $QSR $PP $BTC",0.06870470196008682,0.018477195873856544,0.9128181338310242
"QSR","2021-06-28 19:01:53+00:00","New Horizons ahead for the Interplanetary Voyagers. Get ready to spawn the Sentinels, we must conquer the Solar System. #NoM #AlphanetBigBang #evolve #PlasmaPoints $ZNN $QSR",0.0918053612112999,0.013994257897138596,0.8942003846168518
"QSR","2021-06-29 04:35:20+00:00","I'm thinking about being Long 1 cent &gt; daily high  $WAT $KOPN $GHMP $CFMS $KAST $CERN $RSSS $PZZA $BLVDF $PRTC $BH $PPG $OFC $GMAB $OMI $SPPI $QEDN $GBOX $QSR Short 1 cent &lt; daily low $ROL $PRBL $ADUS $BPMC $NEU $TAL $BCHG $SAGE $VRSK $AYX $NCLTF $TIL $WISH $RNG",0.0890255719423294,0.13875940442085266,0.7722150087356567
"QSR","2021-06-30 08:40:54+00:00","$QSR Keybanc analyst Eric Gonzalez maintains Restaurant Brands Intl with a Overweight and lowers the price target from $77 to $75.",0.04402909427881241,0.8508585691452026,0.10511240363121033
"QSR","2021-06-30 19:03:17+00:00","🍩 🍩 ☕️ Who else is ready for Donut mania !? $DNUT $QSR #IPO  🍩 🍩 ☕️",0.039483457803726196,0.03158837929368019,0.9289281964302063
"QSR","2021-07-01 16:53:08+00:00","#ZNNAliens, our Intergalactic colonies require additional ways to keep track of exchanges.  Create ZTS tokens to support their development. #NoM #AlphanetBigBang #evolve $ZNN $QSR $PP",0.11475254595279694,0.00994960218667984,0.8752979040145874
"QSR","2021-07-03 14:25:07+00:00","$QSR the CEO's pay is 72.6 times the size of similar companies in the same industry. That is too much!",0.0323728509247303,0.4290221631526947,0.5386049151420593
"QSR","2021-07-05 02:49:04+00:00","The Sounds of Earth @Zenon_Network  #ZNNAliens #NoM #AlphanetBigBang #evolve $ZNN $QSR $PP #Zendroidz",0.05618954449892044,0.024683620780706406,0.9191268682479858
"QSR","2021-07-05 17:49:32+00:00","#ZNNAliens, the first Knowledge Quest is now available in s y r i u s wallet. #AlphanetBigBang #NoM $ZNN $QSR $PP",0.07568688690662384,0.012010803446173668,0.9123023152351379
"QSR","2021-07-06 00:06:40+00:00","QSR is a good segment to invest in. If invested say $10,000 each in below 4 stocks in 2015 $WEN gave 168% next 6 years @18%  $BKW/ $QSR gave 97% next 6 years @12% $MCD gave150% next 6 years @16% $CMD gave130% next 6 years @15% $40K would have become $94K @15% CAGR #investment",0.10668828338384628,0.010268228128552437,0.8830435276031494
"QSR","2021-07-06 20:53:29+00:00","Tomrrow’s #watchlist for #TSX, #TSXV between $80 and $90: $GRT.UN $QSR",0.07358721643686295,0.01805519498884678,0.9083576202392578
"QSR","2021-07-08 00:50:43+00:00","Tomrrow’s #watchlist for #TSX, #TSXV between $80 and $90: $QSR",0.05249917879700661,0.017584940418601036,0.9299159646034241
"QSR","2021-07-08 13:54:42+00:00","Call/Put Highest % Volume Changes: Calls: $NEOS, $VEON, $APHA, $SBGL, $WPF Puts: $APHA, $QSR, $DIDI, $QFIN, $NEGG",0.024852512404322624,0.07135894149541855,0.9037885069847107
"QSR","2021-07-08 13:58:06+00:00","Finally some LT perspective on $BFI / $BFIIW  Looking back - with its superior food / concept - this could prove be free money in St  $CMG $SBUX $DPZ $YUM $TXRH $BLMN $DRI $QSR @BillAckman @georgesoros @grassosteve @jimcramer @jlebenthal $SHAK",0.5812277793884277,0.012167735956609249,0.406604528427124
"QSR","2021-07-08 15:40:47+00:00","Increasing unusual call option volume: $HST $OTRK $FGEN $APLS $EAF $SOHU $VEON $BSQR $VOO $GAN $GES Increasing unusual put option volume: $URA $ZH $IGT $ENDP $FAZ $ENDP $QSR $BLDE $DUK $KWEB",0.7877457141876221,0.07896821200847626,0.13328610360622406
"QSR","2021-07-08 15:42:24+00:00","#WallStreet 🇺🇸 Increasing unusual put option volume: $URA $ZH $IGT $ENDP $FAZ $ENDP $QSR $BLDE $DUK $KWEB",0.7464314699172974,0.033182237297296524,0.22038634121418
"QSR","2021-07-12 18:49:27+00:00","Prepare for the unexpected. New #ZNNAliens must complete The Great Filter Quest  so that they can conquer the depths of the universe. #AlphanetBigBang #NoM #evolve $ZNN $QSR $PP",0.11846868693828583,0.01341519970446825,0.8681161403656006
"QSR","2021-07-12 20:09:51+00:00","Did you MAKE or LOSE money #trading #stocks today? $SPY $SPX $SPCE $AMC $GME $WELL $QSR $PLUG $SOFI $DBX $TME $TGT $WISH $CLOV $WOOF $TREE $AGO $MSTR $FSS $TTD $UPST $MAT $EVER $ASTS $LIVX $ATOS $NAKD $WIMI $OCGN $DESP $GGPI $BBIG $AEI $TBLT $CARV $PTE $XELA $AUUD $VISL $VERB",0.06744436174631119,0.1221495196223259,0.8104061484336853
"QSR","2021-07-13 08:12:09+00:00","To be deactivated $QSR #crypto",0.020759914070367813,0.07562373578548431,0.9036163687705994
"QSR","2021-07-13 12:02:02+00:00","Replying to  @Zenon_Network I really think this project is too perfect to be true. New #ZNNAliens must complete The Great Filter Quest  so that they can conquer the depths of the universe. #AlphanetBigBang #NoM #evolve $ZNN $QSR $PP",0.06894353777170181,0.02479478344321251,0.906261682510376
"QSR","2021-07-13 13:31:40+00:00","Are you BULLISH or BEARISH for #trading #stocks this week? $SPY $AAPL $BA $SPCE $AMC $GME $WELL $QSR $PLUG $SOFI $DBX $TME $TGT $LEV $WISH $CLOV $UPST $WOOF $FCEL $INMD $TREE $SGOC $EVER $ATOS $ASTS $NAKD $LIVX $GOED $CVM $DESP $BBIG $SNMP $TBLT $CARV $AEI $XELA $PTE $LEDS $AUUD",0.10853157192468643,0.061097223311662674,0.8303712606430054
"QSR","2021-07-13 18:04:07+00:00","Providing greater access to $ZNN is always a top priority. That's why a new experimental functionality is on its way before the Alphanet launch. #AlphanetBigBang #NoM $QSR $PP",0.1391114741563797,0.008697599172592163,0.8521909117698669
"QSR","2021-07-13 18:57:35+00:00","𝘿𝙚𝙖𝙧 𝙞𝙣𝙫𝙚𝙨𝙩𝙤𝙧𝙨, ideas for today: 🔹 $ADA buy under 1.2520 📉 🔹 $ETHEREUM buy under 1946 📉 🔹 $SPCE buy under 38.16 📉 🔹 $QSR buy under 63.92 📉 🔹 $RIO buy under 85.16 📉 Find us on telegram, follow on Etoro for more daily info. This ideas are not advices",0.024849500507116318,0.029834192246198654,0.9453162550926208
"QSR","2021-07-14 22:44:11+00:00","$QSR around 63 ?",0.10173125565052032,0.16541922092437744,0.7328494787216187
"QSR","2021-07-15 09:41:04+00:00","Really moved by the incredible community support I've been receving. You all know how to make a #znnalien feel loved. Sooo.... how much $ZNN should I give away on my next Youtube Video for subbing to my channel?? 🤩🤩🤩 #bitcoin $PP $QSR @zenon_community @Zenon_Network",0.12102650105953217,0.011803963221609592,0.8671695590019226
"QSR","2021-07-15 09:43:25+00:00","$QSR CEO's annual remuneration (21 million) is 3.6 times the level estimated based on my model. The CEO is likely to be overpaid!",0.04625772684812546,0.3176395893096924,0.6361026763916016
"QSR","2021-07-15 10:44:54+00:00","This crypto platform is very interesting and promising, I look forward to its early development. #ZNNAliens #NoM #AlphanetBigBang $ZNN $QSR $PP #ZENON",0.11759960651397705,0.010040152817964554,0.8723602294921875
"QSR","2021-07-15 21:00:59+00:00","Tomrrow’s #watchlist for #TSX, #TSXV between $80 and $90: $QSR",0.05249917879700661,0.017584940418601036,0.9299159646034241
"QSR","2021-07-16 17:32:52+00:00","$QSR 7 weeks red, 1st time since Sept '18, spicy chicken sandwich demand over already?",0.21935991942882538,0.16594772040843964,0.6146923303604126
"QSR","2021-07-18 12:12:02+00:00","Mars - the next outpost for #ZNNAliens.  Engines require high plasma.  Fusion capacity: MAX_MONEY / 10000 Colonialists, assemble! #NoM #AlphanetBigBang $ZNN $QSR $PP $BTC",0.07101171463727951,0.01444478239864111,0.9145435094833374
"QSR","2021-07-19 01:05:53+00:00","$QSR has a 3.34% dividend yield The brands under this company are Burger King, Tim Hortons, and Popeyes. Burger King 🍔 needs to improve its food if it wants to attract customers back to its restaurants. Otherwise, the rest of the brands are doing well.",0.6951435804367065,0.010451006703078747,0.294405460357666
"QSR","2021-07-19 01:07:33+00:00","Fast food chains are the most vulnerable to employees quitting. $QSR $MCD $WEN $SHAK $CMG and other fast food giants are scrambling to find more workers. This will incentivize them to invest a whole lot more into automation.",0.01707588881254196,0.9052042365074158,0.07771986722946167
"QSR","2021-07-19 16:51:53+00:00","$QSR 8/20/2021 $60 Type: PUTS Order: 1,000 @ 1.43 Premium: $143,000 Underlying: $61.45 Daily Volume: 1,019 OI: 137 Sector: CONDI",0.02271319180727005,0.03155198320746422,0.9457347989082336
"QSR","2021-07-19 20:07:16+00:00","LosingStreak5 $PTVE $13.92 -3.60% -9.73% -9.32% -6.76% 34.15 $PVH $93.80 -4.29% -12.93% -14.76% -9.92% 31.50 $QRVO $187.13 -0.29% -3.35% 1.28% 9.50% 48.35 $QSR $61.50 -2.44% -4.43% -11.10% -4.00% 21.89 $RCL $69.43 -4.09% -14.85% -26.19% -22.48% 25.32",0.03306214511394501,0.0887063518166542,0.8782314658164978
"QSR","2021-07-19 21:06:22+00:00","Some dine-out restaurant stocks dived today on econ fears. Most have been sliding since April. Monday: Dine $DIN -8.0% Bloomin’ $BLMN -7.0 Dave&amp;Buster $PLAY -6.9 Cheesecake $CAKE -5.8 Denny’s $DENN -5.3 Darden $DRI -4.9 CrackerBarrel $CBRL -3.7 RestBrands $QSR -2.4 S&amp;P500 -1.6",0.008652942255139351,0.9564398527145386,0.03490714356303215
"QSR","2021-07-19 21:07:17+00:00","LosingStreak5 $QRVO $187.13 -0.29% -3.35% 1.28% 9.50% 48.35 $QSR $61.50 -2.44% -4.43% -11.10% -4.00% 21.89 $RCL $69.89 -3.45% -14.29% -25.70% -21.96% 25.75 $RETA $125.89 -1.46% -8.42% -9.68% 5.56% 38.20 $REVG $14.30 -4.86% -14.06% -25.75% 1.20% 34.32",0.03827061504125595,0.0722086951136589,0.8895207047462463
"QSR","2021-07-21 21:31:35+00:00","Today is Camp Day @TimHortons .  All proceeds from coffee,  iced coffee and bracelets support the foundation.  (Disclosure   long $QSR ) #helpthekids",0.08636769652366638,0.012515398673713207,0.9011169075965881
"QSR","2021-07-22 19:45:05+00:00","Restaurant Brands International is one of the world’s largest fast-food companies with 27,000 restaurants in 100+ countries.  Burger King, Tim Hortons and Popeyes are 3 chains who operate under RBI’s watch.  $QSR pays an annual Dividend of $2.21 - do you hold any Stock?",0.031215883791446686,0.01719682291150093,0.9515872597694397
"QSR","2021-07-22 20:59:56+00:00","Tomrrow’s #watchlist for #TSX, #TSXV between $80 and $90: $QSR $WFG",0.0522768460214138,0.018106592819094658,0.9296165704727173
"QSR","2021-07-22 21:00:49+00:00","Tomrrow’s #watchlist for #NYSE, #NASDAQ between $60 and $70: $BMY $DT $FAF $HYD $KKR $NCNO $OSH $QSR $SCHP $SPYG $VRNS $YUMC",0.09666985273361206,0.02468642219901085,0.8786437511444092
"QSR","2021-07-22 22:56:33+00:00","Just a thought @BillAckman is it possible to use $PSTH to build something similar to $QSR and $YUM ? It would be awesome to combine Panda Express, Chick-Fil-A, Subway and other restaurants maybe. Probably a harder and longer deal but it would be worth the wait. 🤔",0.10735460370779037,0.010308108292520046,0.8823372721672058
"QSR","2021-07-23 02:39:21+00:00","Cheap put options and hedges: $AMZN puts cheaper than 89% of history, $TQQQ 89%, $CROX 89%, $Z 89%, $X 89%, $FEYE 89%, $QSR 89%",0.1640971302986145,0.01475283782929182,0.8211500644683838
"QSR","2021-07-23 10:41:38+00:00","Cheap call option upside: $AMZN calls cheaper than 89% of history, $STX 89%, $EXPR 89%, $QSR 89%, $TXN 89%, $CROX 89%, $IBM 89%",0.2740075886249542,0.019787844270467758,0.7062045931816101
"QSR","2021-07-23 14:26:18+00:00","$QSR tendies for life",0.04376862198114395,0.06183537095785141,0.8943960070610046
"QSR","2021-07-24 19:31:33+00:00","The outcome of The Great Filter quest so far: 9 549 Astronauts couldn't get into the orbit. 4 402 #ZNNAliens successfully conquered the unknown. #AlphanetBigBang #NoM #PlasmaPoints $ZNN $QSR",0.10290689766407013,0.01623120717704296,0.8808618783950806
"QSR","2021-07-25 14:12:25+00:00","Tomrrow’s #watchlist for #TSX, #TSXV between $80 and $90: $QSR $WFG",0.0522768460214138,0.018106592819094658,0.9296165704727173
"QSR","2021-07-25 14:13:25+00:00","Tomrrow’s #watchlist for #NYSE, #NASDAQ between $60 and $70: $BMY $CMS $CTSH $DT $EVRG $JEPI $KKR $MDLZ $QSR $SCHP $SO $SPLV $SPYG $TECL $YUMC",0.10128051787614822,0.023414580151438713,0.8753049373626709
"QSR","2021-07-26 14:48:38+00:00","Since May 12th 2021 when Ackman announced a stake in Dominoes Pizza: $DPZ +36% $CMG +36% $SBUX +14% $QSR +1% $PSTH -18% Maybe @BillAckman should stick with food/restaurants.  Seems like that's all he is good at..",0.06375604122877121,0.013644910417497158,0.9225990176200867
"QSR","2021-07-26 19:30:47+00:00","6 weeks status: 4 477 #ZNNAliens passed The Great Filter and earned 121 457 250 $PP Average PP earned by an #ZNNAlien: #1 Zygonz: 30 020 PP #2 Ancientz: 28 914 PP #3 Greyz: 26 163 PP #4 Zendroidz: 25 917 PP #AlphanetBigBang #NoM $ZNN $QSR",0.11244241893291473,0.020047001540660858,0.8675106167793274
"QSR","2021-07-27 09:49:55+00:00","$QSR Guggenheim analyst Gregory Francfort initiates coverage on Restaurant Brands Intl with a Neutral rating and announces Price Target of $67.",0.19266411662101746,0.015172378160059452,0.7921635508537292
"QSR","2021-07-27 14:32:46+00:00","Literally just watched a guy stop at a red light, look both ways, and speed through the intersection to get to the nearest Popeyes which was 50 feet down the road. Guess the dude’s got one hell of a craving for some chicken. $QSR",0.05476202070713043,0.04051298275589943,0.9047249555587769
"QSR","2021-07-28 01:00:33+00:00","$QSR Restaurant Brands Int'l (QSR) initiated with a Neutral at Guggenheim; tgt $67",0.182517409324646,0.012548837810754776,0.8049337267875671
"QSR","2021-07-28 02:47:59+00:00","Got the Due Diligence In For #DogeBurgerKing  If you look at stock $QSR it is who the Burger King Franchise is owned by.  Each dog snack costs 3 #Dogecoin's, or about 60 US cents. Customers can purchase the canine treats on Burger King's Brazil website.",0.03319431096315384,0.018706079572439194,0.9480996131896973
"QSR","2021-07-28 16:23:07+00:00","#ZNNAliens, our Intergalactic colonies require additional ways to keep track of exchanges.  Create ZTS tokens to support their development. #NoM #AlphanetBigBang #evolve $ZNN $QSR $PP",0.11475254595279694,0.00994960218667984,0.8752979040145874
"QSR","2021-07-29 17:28:35+00:00","What the cluck?!? Great appetite for fried chicken sandwiches has propelled results for fast food firms. $MCD said its Crispy Chicken Sandwich has been very successful. $YUM said KFC""s chicken sandwich has ""performed exceptionally well."" Popeyes parent $QSR reports Friday",0.902228057384491,0.011713674291968346,0.08605822175741196
"QSR","2021-07-29 17:31:02+00:00","More dimensions, more possibilities, way more opportunities. ____ is the gateway between two worlds. #AlphanetBigBang #NoM #PlasmaPoints $ZNN $QSR",0.10059729218482971,0.013696683570742607,0.8857060670852661
"QSR","2021-07-29 20:46:15+00:00","$QSR Popeye's nuggets!!!!! Will they be as big of a hit as the Chicken Sandwich???$$$ yummmm",0.12022598087787628,0.014522912912070751,0.8652511239051819
"QSR","2021-07-29 23:09:11+00:00","Largest stocks that report earnings tomorrow Procter &amp; Gamble $PG Exxon $XOM AbbVie $ABBV Chevron $CVX Linde $LIN Charter $CHTR Caterpillar $CAT Enbridge $ENB Illinois Tool $ITW COlgate $CL $AON Idexx $IDXX Johnson $JCI $BBVA Lyondell $LYB VF Corp $VFC Restaurant Brands $QSR $ES",0.1704784482717514,0.027742590755224228,0.80177903175354
"QSR","2021-07-30 10:32:52+00:00","Wall Street - U.S.A. Markets - Better Valuation for $XOM $CVX $BRK.A $BRK.B $JPM $GS $MS $CMCSA $FB $TWTR $SQ $HOOD $MSFT $AAPL $NFLX $AMZN $GOOGL $IBM $S $TSLA $TXN $QSR $NWL $IDXX $PG $CAT $MCD $CMG $DIS $PZZA $DPZ $PEP @SquawkCNBC @SquawkStreet @CNBCClosingBell @CNBCFastMoney",0.09967600554227829,0.021727802231907845,0.8785961866378784
"QSR","2021-07-30 10:35:11+00:00","$QSR SEC Filing: 8-K Earnings - Restaurant Brands International Inc. (0001618756) July 30   undefined",0.026165170595049858,0.10695260763168335,0.8668822646141052
"QSR","2021-07-30 10:54:10+00:00","Burger King parent company Restaurant Brands International beats on top and bottom line as digital sales grow 60%. $QSR. I think this stock has room to run still.",0.8449600338935852,0.018441591411828995,0.13659833371639252
"QSR","2021-07-30 11:19:56+00:00","Pre-market Earning today: $PG $XOM $ABBV $CVX $LIN $CHTR $CAT $ENB $ITW $CL $IDXX $AON $JCI $LYB $VFC $NWG $WY $CERN $GWW $CNHI $CHD $IMO $QSR $WPC $BAH $CBOE $NWL $HRC $TIXT $CPRI $COG $HUN",0.30946868658065796,0.04214397445321083,0.6483873128890991
"QSR","2021-07-30 12:17:00+00:00","Restaurant Brands Intl Q2 EPS $0.84 Beats $0.56 Estimate, Sales $1.44B Beat $1.15B Estimate $QSR",0.8128336071968079,0.13482220470905304,0.052344243973493576
"QSR","2021-07-30 12:19:08+00:00","$QSR - Restaurant Brands Stock Gains As Q2 Results Smash Estimates; Board Approves $1B Buyback",0.9015612006187439,0.05560746416449547,0.042831309139728546
"QSR","2021-07-30 12:19:29+00:00","$QSR - Restaurant Brands Stock Gains As Q2 Results Smash Estimates; Board Approves $1B Buyback",0.9015612006187439,0.05560746416449547,0.042831309139728546
"QSR","2021-07-30 12:47:48+00:00","RBI CEO Jose Cil: Burger King is ""not performing at the level we aspire to."" $QSR",0.024103840813040733,0.8796945214271545,0.096201591193676
"QSR","2021-07-30 12:53:49+00:00","RBI saying that competitors are putting some pressure on Popeyes with their new chicken sandwich offerings. Also says pressure from labor issues. $QSR",0.04606951028108597,0.8768044114112854,0.07712597399950027
"QSR","2021-07-30 12:55:17+00:00","Popeyes chicken nuggets already providing incremental sales and is attracting new guests, including more kids and families who visit the restaurants in the afternoons. $QSR",0.8708348274230957,0.008643265813589096,0.12052197009325027
"QSR","2021-07-30 12:59:33+00:00","Sluggish market to finish off a big earnings week.  Long watches $TEAM $PG $CPRI $BLMN $KLAC $QSR (Burger King, Tim Horton’s parent co).",0.10114119201898575,0.30271658301353455,0.5961422324180603
"QSR","2021-07-30 13:03:13+00:00","Early pre market movers Amazon down 7% $AMZN Pinterest down 20% $PINS Square down 2.7% $SQ Restaurant Brand International up 1.7% $QSR  Procter &amp; Gamble up 1.26% $PG Ebay down 2.85% $EBAY",0.020084714516997337,0.9475529789924622,0.032362282276153564
"QSR","2021-07-30 13:12:58+00:00","30th July 2021, TrueTrader Watchlist: $PINS $TXRH $CAT $UPWK $QSR $CERN $CHWY $PG $CAT $EBAY $CL $QCOM $TLRY $SPY $TSLA  Let's stay busy, nothing is expensive than a missed opportunity. Good luck everyone!! #TrueTraderNET",0.052377842366695404,0.03289712220430374,0.9147250056266785
"QSR","2021-07-30 13:47:42+00:00","Watch $QSR if it makes a $69 push",0.035428449511528015,0.04617414250969887,0.9183974266052246
"QSR","2021-07-30 18:16:55+00:00","Why doesn’t Restaurant Brands International use @TimHortons coffee at @BurgerKing in the US. This would help grow breakfast sales. $QSR",0.7546354532241821,0.007470160722732544,0.23789438605308533
"QSR","2021-07-30 18:47:12+00:00","Sold all my $QSR today so now it should go even higher 😂",0.8083416223526001,0.020429130643606186,0.1712293177843094
"QSR","2021-07-30 19:23:13+00:00","Expect2win stocks: $QSR Reports: Asks @cnbc shld have asked Ceo  #Josecil about the employees that quit bc of it being to hit at the store?  Did they hire these employees back?  @wsj @CNBCClosingBell",0.013502010144293308,0.7727656960487366,0.2137323021888733
"QSR","2021-07-30 20:07:03+00:00","DailyUp5 $CPRI $56.31 12.51% 12.62% 3.84% 1.81% 60.10 $DXCM $515.51 13.04% 11.89% 20.78% 22.25% 78.50 $QSR $68.19 5.07% 3.43% 5.84% 1.96% 64.88 $TEAM $325.32 21.94% 19.92% 23.16% 37.78% 83.57",0.05215931683778763,0.0565558560192585,0.8912848234176636
"QSR","2021-07-30 20:45:07+00:00","Restaurant Brands International Inc. $QSR held an earnings call on 7/30/2021. Here are the highlights:",0.021483147516846657,0.05465095490217209,0.9238659143447876
"QSR","2021-07-30 21:37:03+00:00","DailyUp5 $CPRI $56.28 12.45% 12.56% 3.78% 1.75% 60.05 $DXCM $516.00 13.15% 12.00% 20.90% 22.36% 78.57 $NIO $44.88 5.30% 2.02% -10.85% 8.91% 51.49 $QSR $68.19 5.07% 3.43% 5.84% 1.96% 64.88 $TEAM $325.00 21.82% 19.80% 23.04% 37.64% 83.51",0.05920916423201561,0.04366128891706467,0.8971295356750488
"QSR","2021-08-01 15:43:55+00:00","$QSR the CEO's pay is 20 million/year, 2.8 times the level estimated based on the company’s information. That is too much!",0.021209923550486565,0.7664708495140076,0.2123192399740219
