time,rawContent
2021-06-30 23:27:56+00:00,End of June top 10 holdings 1. $PINS 8.7% 2. $SQ 7.2% 3. $ROKU 5.5% 4. $AXON 5.2% 5. $FND 4.7% 6. $WIX 4.3% 7. $URI 3.8% 8. $SBUX 3.4% 9. $BYND 3.3% 10. $LOW 2.9% This account is 9.3% cash. Only move was selling some $MGNI to buy $PUBM
2021-07-02 13:42:57+00:00,There is nothing better in investing than already being up 100%+ and knowing that it still has so much further to run $FND
2021-07-02 20:21:04+00:00,$FND Below Avg Volume Daily appearances since 2017: 221 Close 5 days later ±: Avg: 0.09 SD: 2.89 Worst: -11.05 Best: 8.41 10 days later: Avg: 0.11 SD: 4.32 Worst: -14.46 Best: 13.22 30 days later: Avg: 0.14 SD: 7.24 Worst: -19.47 Best: 22.32
2021-07-06 19:38:50+00:00,"Bear Forecasts July 06, 2021 12:34:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $DELL : -0.94 $KMX : -0.27 $FND : 1.63 $SGH : -4.18 $FTNT : 1.44 $XRT : -1.40 $TIGR : -4.86 $SWBI : -1.08 $ARKG : -1.35 $RH : 0.22"
2021-07-06 19:50:55+00:00,"Bear Forecasts July 06, 2021 12:46:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $KMX : -0.33 $FTNT : 1.47 $PAYC : 0.56 $XRT : -1.41 $EXAS : -0.30 $SWBI : -1.18 $JKS : 7.81 $FND : 1.63 $CLNE : -4.46 $CCXI : 3.13"
2021-07-07 15:06:03+00:00,$FND $RH both attempted BOs today
2021-07-07 19:47:16+00:00,"Bear Forecasts July 07, 2021 12:42:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $BLK : 0.91 $CROX : -0.72 $AAWW : 0.27 $SAVA : 1.35 $DQ : 3.72 $CWH : 1.69 $TROW : -0.25 $FND : 0.90 $PWR : -0.23 $XHB : 1.78"
2021-07-07 19:53:18+00:00,"Bear Forecasts July 07, 2021 12:48:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $EVR : -0.45 $CROX : -0.83 $BLK : 0.97 $SAVA : 1.10 $DQ : 3.89 $FND : 0.83 $PWR : -0.14 $PII : 1.80 $TROW : -0.22 $CWH : 1.51"
2021-07-07 20:21:00+00:00,$FND Rising Price and Volume Daily appearances since 2017: 54 Close 5 days later ±: Avg: -0.50 SD: 3.15 Worst: -8.89 Best: 7.06 10 days later: Avg: -0.27 SD: 4.81 Worst: -16.01 Best: 13.07 30 days later: Avg: -1.05 SD: 10.46 Worst: -30.63 Best: 14.20
2021-07-09 20:20:56+00:00,$FND Below Avg Volume Daily appearances since 2017: 221 Close 5 days later ±: Avg: 0.09 SD: 2.89 Worst: -11.05 Best: 8.41 10 days later: Avg: 0.11 SD: 4.32 Worst: -14.46 Best: 13.22 30 days later: Avg: 0.22 SD: 7.26 Worst: -19.47 Best: 22.32
2021-07-11 11:12:48+00:00,"fellas, wanna share with ya my diamond! @MoonBitchCrypto platform is gonna reach the stars! 🥇 Unruggable - liquidity locked forever 💰 3% of transaction costs goes to holders ♿️ another 2% goes to charity! Hop on until it’s too late! $xem $pika $sc $fnd $trx $mdx $yfi"
2021-07-11 23:19:17+00:00,$XEC $QRVO $JHG $FND $DKS $AN Stocks from my list that are close to breaking out in the next 1-2 weeks
2021-07-16 20:21:07+00:00,$FND Lower Prices Higher Volume Daily appearances since 2017: 19 Close 5 days later ±: Avg: 0.75 SD: 5.22 Worst: -15.67 Best: 9.86 10 days later: Avg: 0.38 SD: 7.63 Worst: -16.77 Best: 12.57 30 days later: Avg: 3.22 SD: 12.25 Worst: -20.97 Best: 28.34
2021-07-16 20:21:08+00:00,$FND Bearish Engulfing Daily appearances since 2017: 47 Close 5 days later ±: Avg: 0.71 SD: 2.71 Worst: -4.09 Best: 8.49 10 days later: Avg: 1.20 SD: 4.98 Worst: -20.10 Best: 16.70 30 days later: Avg: 2.82 SD: 7.66 Worst: -19.47 Best: 16.78
2021-07-18 00:13:28+00:00,I'll give you 3 reasons to take part DDEX! 1. comfortable decentralized exchange 2. DAO autonomous community 3. referral idea And much more ideas! $shib $xgt $tons $ubu $mkr $rev $unft $hnt $rune $aave $zil $cel $fnd $bwx $tmcn $star $xdc $bnb $clv $rvn $near $usdt
2021-07-20 21:03:30+00:00,"Tomrrow’s #watchlist for #NYSE, #NASDAQ between $100 and $150: $ABC $ALLE $AME $BHVN $BILI $BX $CDNS $CPRT $CPT $DGX $EMB $FND $GRMN $GWRE $ICE $IEI $INMD $IYR $MINT $PLD $PTON $QDEL $THO $TNDM $WCN $WMT"
2021-07-22 18:06:40+00:00,14:06 New 52wk Highs: $FND $LMRK
2021-07-22 21:28:22+00:00,Best performing large cap stocks from today Domino's $DPZ +14.6% BioNTech $BNTX +8.2% Doximity $DOCS +7.6% Asana $ASAN +5.7% BeiGene $BGNE +4.9% AppLovin $APP +4.8% FirstEnergy $FE +4.3% $FND +4.3% Just Eat $GRUB +4.2% Qualtrics $XM +4.2% Blackstone $BX +4.1% Horizon $HZNP +4.1%
2021-07-23 02:58:36+00:00,I am thinking about... $SE $CRWD $BILL $CROX $SHOP $SNAP $FND $KKR
2021-07-23 09:09:24+00:00,[NYSE] NewHigh-Count/Consumer Cyclical $CMG 2 $AN 2 $DECK 1 $DPZ 1 $FND 1 $MCD 1 $NKE 1 $GPI 1 $LUB 1 From:2021/07/16〜
2021-07-23 13:31:15+00:00,$ADBE Alert: Open &gt; 100 day high $ADSK Alert: Open &gt; 100 day high $AXP Alert: Open &gt; 100 day high $CMG Alert: Open &gt; 100 day high $CSCO Alert: Open &gt; 20 day high $EBAY Alert: Open &gt; 100 day high $FB Alert: Open &gt; 100 day high $FND Alert: Open &gt; 100 day high
2021-07-23 20:21:04+00:00,$FND Major Breakout Daily appearances since 2017: 16 Close 5 days later ±: Avg: 0.59 SD: 4.14 Worst: -6.62 Best: 7.78 10 days later: Avg: 0.49 SD: 5.42 Worst: -12.25 Best: 9.48 30 days later: Avg: 1.60 SD: 10.84 Worst: -30.63 Best: 12.38
2021-07-23 20:29:04+00:00,Best performing large cap stocks from this past week via @tradingview  $SNAP +31.6% BioNTech $BNTX +21.8% Moderna $MRNA +21.8% $ROKU +18.4% Chipotle $CMG +17.3% Trade Desk $TTD +14.9% $FND +14.4% $BILL +14.4% Cloudflare $NET +14.2% Maravai $MRVI +14.1% Shopify $SHOP +13.9%
2021-07-23 20:30:50+00:00,#WallStreet 🇺🇸 Best performing #stocks from this past week via @tradingview: #USA  $SNAP +31.6% $BNTX +21.8% $MRNA +21.8% $ROKU +18.4% $CMG +17.3% $TTD +14.9% $FND +14.4% $BILL +14.4% $NET +14.2% $MRVI +14.1% $SHOP +13.9%
2021-07-24 09:27:10+00:00,Stocks I'm focused on from the IBD New America Index $ABCL $GOOGL $MT $AVTR $CCS $CRWD $DOCU $ESI $ENTG $FND $NVDA $PGNY $PUBM $RGEN $RBLX $SHLS $SHOP $TECK $TPX $UPST $WSM $YETI $ZI #IBDPartner
2021-07-24 14:30:00+00:00,The average performance of the stocks on the IBD 50 last week was +6.66% 👿 Best: $MRNA +21.79% Worst: $SGH -5.67% New to the list for the coming week: $SNAP $CLF $FVRR $WAL $CROX $CDNA $AN $UCTT $EVR $COOP $FND $SIVB $JBL $FIGS
2021-07-25 03:00:19+00:00,$FND @ 120$ ... new 52wkh on route. 👊
2021-07-26 13:04:27+00:00,💼Insider Buys🟢: $FST - $4.6M $GIM - $1.0M $ROCC - $0.3M 💼Insider Sales🔴: $PLTR - $42.4M $CVNA - $39.8M $CHPT - $35.4M $FND - $28.0M $TWLO - $19.2M $DKNG - $12.4M $AN - $12.1M $HYRE - $10.4M
2021-07-27 20:20:57+00:00,$FND Hanging Man Daily appearances since 2017: 19 Close 5 days later ±: Avg: -0.58 SD: 3.25 Worst: -8.89 Best: 4.08 10 days later: Avg: -0.67 SD: 4.88 Worst: -16.01 Best: 7.99 30 days later: Avg: 0.26 SD: 8.73 Worst: -20.97 Best: 9.86
2021-07-28 09:09:25+00:00,[NYSE] NewHigh-Count/Consumer Cyclical $CMG 4 $AAP 3 $MCD 3 $YUM 3 $DECK 3 $FND 3 $NKE 3 $AZO 2 $DKS 2 $LB 2 From:2021/07/21〜
2021-07-28 22:11:59+00:00,#stonksteam $fnd slowed down?
2021-07-29 09:09:26+00:00,[NYSE] NewHigh-Count/Consumer Cyclical $AAP 3 $MCD 3 $YUM 3 $CMG 3 $DECK 3 $FND 3 $NKE 3 $SCI 2 $AZO 2 $DKS 2 From:2021/07/22〜
2021-07-29 16:20:56+00:00,Housing still a compelling story - $LEN and $FND running higher
2021-07-30 09:09:24+00:00,[NYSE] NewHigh-Count/Consumer Cyclical $YUM 4 $CMG 3 $DKS 3 $FND 3 $SCI 3 $AAP 3 $APTV 2 $MCD 2 $AZO 2 $DECK 2 From:2021/07/23〜
2021-07-30 20:21:05+00:00,$FND Inverted Hammer Daily appearances since 2017: 30 Close 5 days later ±: Avg: -0.33 SD: 3.32 Worst: -10.71 Best: 5.19 10 days later: Avg: -0.27 SD: 5.65 Worst: -13.02 Best: 10.22 30 days later: Avg: 1.56 SD: 7.85 Worst: -19.23 Best: 15.57
2021-07-30 20:21:06+00:00,$FND Three White Soldiers Daily appearances since 2017: 13 Close 5 days later ±: Avg: -0.37 SD: 2.77 Worst: -5.33 Best: 3.38 10 days later: Avg: 0.10 SD: 5.03 Worst: -11.18 Best: 4.51 30 days later: Avg: 3.09 SD: 9.85 Worst: -13.88 Best: 18.08
2021-07-31 09:09:23+00:00,[NYSE] NewHigh-Count/Consumer Cyclical $SCI 4 $YUM 4 $APTV 3 $CMG 3 $DKS 3 $FND 3 $AN 2 $BOOT 2 $DECK 2 $LB 2 From:2021/07/26〜
2021-08-02 20:21:07+00:00,$FND Below Avg Volume Daily appearances since 2017: 222 Close 5 days later ±: Avg: 0.11 SD: 2.93 Worst: -11.05 Best: 8.41 10 days later: Avg: 0.19 SD: 4.48 Worst: -14.46 Best: 13.95 30 days later: Avg: 0.53 SD: 7.54 Worst: -19.47 Best: 24.77
2021-08-04 09:09:26+00:00,[NYSE] NewHigh-Count/Consumer Cyclical $SCI 4 $YUM 4 $APTV 4 $CMG 3 $DECK 3 $DKS 3 $FND 3 $LEN-B 3 $NKE 3 From:2021/07/28〜
2021-08-04 20:21:05+00:00,$FND Rising Price and Volume Daily appearances since 2017: 55 Close 5 days later ±: Avg: -0.52 SD: 3.12 Worst: -8.89 Best: 7.06 10 days later: Avg: -0.09 SD: 4.81 Worst: -16.01 Best: 13.07 30 days later: Avg: -1.05 SD: 10.46 Worst: -30.63 Best: 14.20
2021-08-04 22:56:45+00:00,"Tomrrow’s #watchlist for #NYSE, #NASDAQ between $100 and $150:  $ABC $ABNB $AGG $AMAT $ARKK $BX $CBOE $CPRT $CROX $DDOG $DFS $DGX $DUK $ENTG $FND $LQD $MBB $MCHP $MXIM $SAP $TREX $TSM $VCLT $YUM"
2021-08-05 09:09:25+00:00,[NYSE] NewHigh-Count/Consumer Cyclical $YUM 5 $CMG 4 $DECK 4 $DKS 4 $FND 4 $LEN-B 4 $SCI 4 $SKY 3 $YETI 3 From:2021/07/29〜
2021-08-05 12:28:17+00:00,Top Earnings TH 8/5 Aft: $AIG $AEE $APPN $AVLR $AXON $BIGC $BYND $CGNX $CTVA $CVNA $DBX $ED $EXPE $FEYE $FND $FNKO $FROG $FSR $G $GH $GPRO $GRPN $HEAR $IFF $ILMN $ITT $LGF/A $LNT $MNST $MP $MSI (1/2)
2021-08-05 20:11:13+00:00,$FND great earnings - I’ll be adding more to LT on the dips in coming days
2021-08-06 09:09:24+00:00,[NYSE] NewHigh-Count/Consumer Cyclical $DECK 5 $CMG 4 $FND 4 $SCI 4 $YETI 4 $YUM 4 $BOOT 3 $SKY 3 $DKS 3 $LEN-B 3 From:2021/07/30〜
2021-08-06 13:31:17+00:00,Stock gaps: $ABUS -3.62% $CVNA 8.44% $DKNG 4.57% $EXEL 5.53% $FND -3.14%
2021-08-06 14:26:25+00:00,Worst performing large cap stocks in today's early trading Novavax $NVAX Zynga $ZNGA $OLED Expedia $EXPE BioNTech $BNTX Insulet $PODD AppLovin $APP Sunrun $RUN Genmab $GMAB Cognex $CGNX Moderna $MRNA CureVac $CVAC Zillow $Z $ZG Palo Alto $PANW Novo $NVO Barrick $GOLD Floor $FND
2021-08-06 14:38:24+00:00,"$FND beats on sales, $860m vs $836m estimate;  Beats on EPS, 0.77 vs 0.61 estimate $GS and Barclays raise target Stock down 4.5%"
2021-08-06 14:39:28+00:00,"Bear Forecasts August 06, 2021 07:35:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $FND : -0.87 $BKI : -3.18 $STMP : -0.15 $BWA : -1.46 $TEAM : -1.91 $WHR : 0.91 $TJX : -0.01 $SSYS : -2.72 $GNRC : 2.60 $KDMN : 2.44"
2021-08-06 16:17:42+00:00,"Home improvement picks see solid demand, and still upside ahead - Baird. $LOW $HD $FND"
2021-08-06 21:21:47+00:00,Worst performing large cap stocks from today Novavax $NVAX -19.6% Zillow $Z -8.3% Expedia $EXPE -7.9% AppLovin $APP -7.3% KE $BEKE -6.4% Peloton $PTON -6.3% Floor $FND -5.7% Exact Science $EXAS -5.6% Cognex $CGNX -5.4% $OKTA -4.8% CureVac $CVAC -4.6% NovoCure $NVCR -4.5%
2021-08-07 09:09:26+00:00,[NYSE] NewHigh-Count/Consumer Cyclical $YETI 5 $SCI 4 $YUM 4 $DECK 4 $DKS 3 $CMG 3 $FND 3 $SKY 3 $BOOT 2 $LEN-B 2 From:2021/08/02〜
2021-08-09 14:34:55+00:00,$FND Morgan Stanley maintains Floor &amp; Decor Hldgs with a Equal-Weight and raises the price target from $115 to $125.
2021-08-09 18:29:51+00:00,"Bear Forecasts August 09, 2021 11:25:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $EPAM : -0.67 $MOXC : -13.21 $KLIC : 5.21 $HUM : -0.35 $CLX : 0.86 $BB : 2.11 $GME : 7.23 $FND : 0.67 $PINS : 0.58 $ORMP : 13.23"
2021-08-10 09:09:24+00:00,[NYSE] NewHigh-Count/Consumer Cyclical $SCI 4 $YETI 4 $DKS 3 $YUM 3 $CMG 3 $DECK 3 $FND 3 $SKY 2 $LEN-B 2 From:2021/08/03〜
2021-08-10 23:42:16+00:00,$UPST $FND $INMD $STEM $CMA my favorite long term holds I am currently in outside of my biotechs
2021-08-11 20:21:00+00:00,$FND Three White Soldiers Daily appearances since 2017: 14 Close 5 days later ±: Avg: -0.51 SD: 2.71 Worst: -5.33 Best: 3.38 10 days later: Avg: 0.10 SD: 5.03 Worst: -11.18 Best: 4.51 30 days later: Avg: 3.09 SD: 9.85 Worst: -13.88 Best: 18.08
2021-08-13 00:15:18+00:00,"FND (Floor &amp; Decor Holdings, Inc.) 🚨 #Insider #stock alert! 💰 #Sale on 2021-08-11 - $FND 🇺🇸: Laube Lisa (PRESIDENT), total amount $6.100.000. Stock has a float of 102.00M shares"
2021-08-13 20:21:14+00:00,$FND Below Avg Volume Daily appearances since 2017: 223 Close 5 days later ±: Avg: 0.10 SD: 2.92 Worst: -11.05 Best: 8.41 10 days later: Avg: 0.19 SD: 4.48 Worst: -14.46 Best: 13.95 30 days later: Avg: 0.53 SD: 7.54 Worst: -19.47 Best: 24.77
2021-08-16 18:27:19+00:00,Floor and Decor thesis: -new store openings at 20% growth a year - sales at existing stores growing at $20M a year as productivity improves - digital sales still low at 16% - room for improvement - entry into commercial market $FND
2021-08-16 20:21:00+00:00,$FND Below Avg Volume Daily appearances since 2017: 223 Close 5 days later ±: Avg: 0.10 SD: 2.92 Worst: -11.05 Best: 8.41 10 days later: Avg: 0.17 SD: 4.48 Worst: -14.46 Best: 13.95 30 days later: Avg: 0.58 SD: 7.56 Worst: -19.47 Best: 24.77
2021-08-16 20:21:00+00:00,$FND Engulfing Daily appearances since 2017: 44 Close 5 days later ±: Avg: 0.26 SD: 3.81 Worst: -12.50 Best: 9.23 10 days later: Avg: -0.14 SD: 3.80 Worst: -13.70 Best: 7.55 30 days later: Avg: 0.17 SD: 7.89 Worst: -26.54 Best: 16.54
2021-08-18 02:33:58+00:00,not eligible for $rare. i gd better be eligible for $fnd if we ever get there
2021-08-19 20:21:06+00:00,$FND Below Avg Volume Daily appearances since 2017: 223 Close 5 days later ±: Avg: 0.10 SD: 2.92 Worst: -11.05 Best: 8.41 10 days later: Avg: 0.17 SD: 4.48 Worst: -14.46 Best: 13.95 30 days later: Avg: 0.58 SD: 7.56 Worst: -19.47 Best: 24.77
2021-08-22 00:09:36+00:00,$FND just keeps growing
2021-08-23 15:55:57+00:00,"$TTSH this is next $UGRO. Obviously completely different businesses. But cheap, unknown and under-appreciated.  $1.00/share in cash. Super cheap on any metric.  And if comped to $LL OR $FND the stock wld be 14-15."
2021-08-24 01:50:21+00:00,wait until @SBF_FTX list $FND on it lol
2021-08-25 05:44:13+00:00,Hey @withFND can we get a $FND coin 👀
2021-08-25 20:20:54+00:00,$FND Below Avg Volume Daily appearances since 2017: 225 Close 5 days later ±: Avg: 0.11 SD: 2.91 Worst: -11.05 Best: 8.41 10 days later: Avg: 0.17 SD: 4.48 Worst: -14.46 Best: 13.95 30 days later: Avg: 0.68 SD: 7.60 Worst: -19.47 Best: 24.77
2021-08-26 13:47:56+00:00,"On Motley Fool Live today, I'm talking about two lesser known stocks that I own that I think more people should. Floor and Decor $FND and United Rentals $URI. Revenue growth, profitability, and consistent market-beating results from both."
2021-08-27 20:20:54+00:00,$FND Piercing Line Daily appearances since 2017: 19 Close 5 days later ±: Avg: 2.12 SD: 3.21 Worst: -3.96 Best: 7.11 10 days later: Avg: 3.48 SD: 4.09 Worst: -2.09 Best: 13.22 30 days later: Avg: 6.25 SD: 7.76 Worst: -14.50 Best: 18.01
2021-08-28 04:32:53+00:00,My long term positions in order: 1. $AVXL 2. $UPST 3. $PDSB 4. $INMD 5. $CMA 6. $FND  7. $PAVM 8. $APPS 9. $ALEC 10. $STEM 11. $ASTS
2021-08-28 17:13:05+00:00,Watchlist for longs in the new week $IDXX $NVST $SQ $JCOM $SNAP $STLD $HOOD $U $MRVL $DOCS $ALGN $FND $SHOP $CG $MSFT $DECK $CLF
2021-08-31 23:28:51+00:00,"End of August top ten: 1. $SQ 8.6% 2. $PINS 6.6% 3. $FND 5.9% 4. $AXON 5.8% 5. $URI 4.5% 6. $ROKU 4.5% 7. $LTCH 4% 8. $SBUX 3.8% 9. $WIX 3.6% 10. $FIVE 3.4% 7.8% cash. Only move was to double my Latch position, meaning that position for me is now full."
2021-09-01 19:45:38+00:00,Going to pop any time. $CTHR and    $AOUT and both have eps release next week.  And $TTSH. SO UNDERVALUED.  $LL and $FND multiples puts the stock +90% to $15
2021-09-02 20:20:57+00:00,$FND Dark Cloud Cover Daily appearances since 2017: 42 Close 5 days later ±: Avg: 1.40 SD: 3.23 Worst: -6.01 Best: 8.57 10 days later: Avg: 2.13 SD: 4.76 Worst: -9.44 Best: 17.48 30 days later: Avg: 4.34 SD: 10.36 Worst: -25.39 Best: 21.83
2021-09-03 20:21:03+00:00,$FND Below Avg Volume Daily appearances since 2017: 226 Close 5 days later ±: Avg: 0.15 SD: 2.96 Worst: -11.05 Best: 8.41 10 days later: Avg: 0.18 SD: 4.48 Worst: -14.46 Best: 13.95 30 days later: Avg: 0.61 SD: 7.54 Worst: -19.47 Best: 24.77
2021-09-03 20:21:03+00:00,$FND Piercing Line Daily appearances since 2017: 20 Close 5 days later ±: Avg: 2.36 SD: 3.30 Worst: -3.96 Best: 7.11 10 days later: Avg: 3.48 SD: 4.09 Worst: -2.09 Best: 13.22 30 days later: Avg: 6.25 SD: 7.76 Worst: -14.50 Best: 18.01
2021-09-03 20:38:44+00:00,"$FND $DLTR $JOAN called out meaningful impacts to GM from rising shipping/freight costs, but $BBY which gets ~60% of products from Asia, didn’t call out any impact in 2H outlook. This despite peak shipping costs (hopefully) today and not yet receiving much of holiday merchandise."
2021-09-06 01:51:50+00:00,"$DOCU $BILL $NVDA $PKI $ZIM looking for follow through into shortened trading week. Watching $INMD $ATKR $SQ $AMD $FND $SHOP $GMED for potential move higher. Also, crypto and correlated stocks catching a bid-watch for follow through. Market extended-manage risk!"
2021-09-07 20:20:58+00:00,$FND Dark Cloud Cover Daily appearances since 2017: 42 Close 5 days later ±: Avg: 1.40 SD: 3.23 Worst: -6.01 Best: 8.57 10 days later: Avg: 2.28 SD: 4.80 Worst: -9.44 Best: 17.48 30 days later: Avg: 4.38 SD: 10.23 Worst: -25.39 Best: 21.83
2021-09-08 20:20:59+00:00,$FND Below Avg Volume Daily appearances since 2017: 225 Close 5 days later ±: Avg: 0.17 SD: 2.94 Worst: -11.05 Best: 8.41 10 days later: Avg: 0.24 SD: 4.49 Worst: -14.46 Best: 13.95 30 days later: Avg: 0.66 SD: 7.52 Worst: -19.47 Best: 24.77
2021-09-09 20:20:56+00:00,$FND Piercing Line Daily appearances since 2017: 20 Close 5 days later ±: Avg: 2.36 SD: 3.30 Worst: -3.96 Best: 7.11 10 days later: Avg: 3.48 SD: 4.09 Worst: -2.09 Best: 13.22 30 days later: Avg: 6.25 SD: 7.76 Worst: -14.50 Best: 18.01
2021-09-10 11:36:58+00:00,Floor &amp; Decor to open Naples store $FND
2021-09-10 15:54:40+00:00,11:54 New 52wk Highs: $FND
2021-09-10 17:00:59+00:00,$FND is breaking out above $128.50 with positive earnings and a target of $146.29.
2021-09-10 17:47:24+00:00,"Bear Forecasts September 10, 2021 10:43:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $FND : 2.69 $SAM : 0.32 $BIIB : 0.46 $PXD : -0.13 $OLED : 0.29 $XLNX : 0.33 $PAVE : -0.20 $ALB : -0.74 $GM : 2.57 $DPZ : -0.23"
2021-09-10 18:20:20+00:00,UNUSUAL &gt; ASK [STOCK]⁣ ⁣ Ticker: $FND ⁣ Expiry: 10/15/2021⁣ Strike: $100.00⁣ P/C: Call⁣ Size: 98⁣ Price: $31.67⁣ Premium: $310.37K⁣ Type: SWEEP⁣ ⁣ *Delayed Data. Go PRO for all Real-time alerts.
2021-09-12 11:56:01+00:00,"Tomorrow's #watchlist for #NYSE, #NASDAQ between $100 and $150: $AMAT $AMBA $COLM $EXPD $FND $KMX $PTON $SBUX $TWST $WCN"
2021-09-13 14:54:44+00:00,10:54 New 52wk Highs: $CWST $FND
2021-09-13 21:31:43+00:00,"I like how some oil, bldg related, &amp; managed health names are basing. $AMEH $BLD $BXC $DEN $FND $PGNY $PWR Possibly back to the rotation game and I’d like to be early."
2021-09-13 22:59:04+00:00,"Focus List: $AMBA $AMEH $BILL $BLD $BXC $COIN $DECK $DEN $DV $FND $LPRO $MIME $MNDY  $PGNY $PWR $SIG  Most of the strongest tech names are extended. Seeing if we get rotation here, a breakdown, or we resume the tech uptrend. Mostly observing.  Currently 100% cash"
2021-09-14 00:34:56+00:00,"FND (Floor &amp; Decor Holdings, Inc.) 🚨 #Insider #stock alert! 💰 #Sale on 2021-09-09 - $FND 🇺🇸: West George Vincent, total amount $14.890.532. Float is 102.00M shares"
2021-09-14 15:50:07+00:00,I am short $FND &gt; $129.25
2021-09-14 16:06:23+00:00,Currently considering opening positions in: 🚴‍♂️ $PTON 👨‍💼 $ZI 💵 $LSPD 🔨 $FND Businesses in my portfolio that I’m not feeling great about owning in the long term: $TDOC $Z $RDFN $FUBO What your thoughts on these businesses?
2021-09-14 16:37:58+00:00,"NFT auctions jumped from 180 to 250 on $FND since yesterday. Several NFT collectors seem to be sorting old pieces from lowest to highest price, and pressing bid on the 0.10Ξ NFTs"
