"timestamp","content","symbol"
"2022-02-03 17:37:14+00:00","I just been buying up $LUX entertainment passes lol Ty @weareLUX_space 🐳 alert 👀","LUX"
"2022-02-05 14:33:59+00:00","02/05/2022 MC:TREAS $HEC:0.61 $wMEMO:0.76 $OHM:1.24 $BTRFLY:2.29 $FHM:0.98 $SCC: 3.06 (MC:TAUM) $LUX:0.84 $MCC:9.6 (MC:TAUM) MC:TREAS vs MC:TAUM, difference is premium paid for asset risk profile. But it still shows the premium paid for access to service.","LUX"
"2022-02-06 19:39:02+00:00","$ftm ecosystem is about to explode big time $soul $lux $pills $exod $death @MorpheusSwap @SoulSwapFinance @EXODIAFinance @Death_FTM","LUX"
"2022-02-07 15:09:41+00:00","02/07/2022 MC:TREAS $HEC:0.57 $wMEmO:0.84 $OHM:1.28 $BTRFLY:2.43 $FHM:0.88 $LUX:0.88 MC:TAUM $SCC:3.25 $MCC:8.88 $FFF:8.02","LUX"
"2022-02-07 15:55:52+00:00","$ftm it's loading like it's gonna Boom Boom! And its ecosystem with it $lux has 8,000,000%apy DYOR @LuxorMoney @SoulSwapFinance","LUX"
"2022-02-08 21:40:16+00:00","$lux from @LuxorMoney @0xBuns and @SoulSwapFinance has right now 12,000,000% APY @DannyCrypt @AdamHODL @CryptoWizardd @ftm_ecologist LONG LIFE $FTM","LUX"
"2022-02-09 10:51:23+00:00","GOOD GOOD Morning to you all Woke up to see @weareLUX_space nft's pumping and this was just the first snapshot  more snapshot coming and more $LUX tokens coming  Lets hunt down more solid $SOL nft's  Also $SLP looking solid though i missed this entry","LUX"
"2022-02-09 14:09:56+00:00","also bought more $LUX @LuxorMoney  Oh ya GM","LUX"
"2022-02-09 22:18:31+00:00","Those buying #Onyx on @_portals_ for 450 plus can buy the toppest rank #Mansion in @weareLUX_space for half of the price this time,#floor quickly increasing 😊 $LUX listed on @solanalysis today. #FP #Metaverse #SolanaNFTs","LUX"
"2022-02-10 00:33:59+00:00","Good lawd $LUX real estate floor is 20 $SOL 🤩","LUX"
"2022-02-10 00:42:43+00:00","Bro you guys dont get it Imma keep buying 500 $FTM worth of $LUX everyday until this floor is set.  APRs will absolutely PRINT on this once it reverses. Down trend slowing.   Anything @SoulSwapFinance touches is gonna be big.  These are long term plays.","LUX"
"2022-02-11 05:27:41+00:00","I can't wait to buy a couple of metababes for my metapenthouse with $LUX tomorrow","LUX"
"2022-02-11 16:16:52+00:00","I got airdropped my $LUX tokens + @HENIGroup dropping the Empressess nft deed in wallets. What a beautiful Friday 🤑🤑🤑","LUX"
"2022-02-11 18:15:58+00:00","I got my $LUX tokens. Got my apartments, duplexes, bout to buy me 1 or 2 condos and got entertainment cards lol. I’m locked n loaded. This metaverse team imo is the play @weareLUX_space 🤩","LUX"
"2022-02-11 22:30:59+00:00","Oh Ya keeping $LUX as well. APRs healthy enough to ride out.","LUX"
"2022-02-12 19:32:01+00:00","LUX CARD - INITIAL LIQUIDITY ADDED ($Lux) ID: 602024840 🪙 Total Supply: 200.0 million 💧 Liquidity: 180,000,000.00 $Lux / 5,000.00 $ALGO 💦 Liquidity to supply ratio: 90.00% Liquidity added by creator","LUX"
"2022-02-13 00:08:16+00:00","What do I think the next narrative will be in crypto? $OHM and it’s forks will start the cycle all over again. It’s a wash and repeat type of tokenomics $LUX on $FTM #Fantom never really even got the proper pump it deserves. Sooner or later it’s gonna happen. Position accordingly","LUX"
"2022-02-13 14:51:13+00:00","Time for leg up #btc $ftm $pills $soul $lux","LUX"
"2022-02-14 19:41:30+00:00","With a little conviction and trust in the team @SoulSwapFinance you could be in profit on $LUX too.  Do the math.","LUX"
"2022-02-14 22:00:47+00:00","Just remember people, @weareLUX_space snapshots for airdrops are in any moment, only diamond hands rewarded! So delist because you are not receiving the $LUX token!!","LUX"
"2022-02-15 02:47:09+00:00","Im telling you $LUX is just about at the inflection point where demand overtakes emissions. Past that point the community making small but consistent purchases to keep price floor benefits every player involved. That period will continue for awhile printing hard af  $FTM #OHM","LUX"
"2022-02-16 22:54:18+00:00","I really like how the Lux Team is building out their entire ecosystem of metaverse, including the entertainment area, real estate, and the $lux token at the center of the play-to-earn and stay-to-earn mechanism. In addition to VR, the team has dedicated resources to PC/AR","LUX"
"2022-02-17 02:14:18+00:00","Top 1 hour crypto gainers: $WIFI %161.03+ $MANNA %143.89+ $ENTS %108.16+ $MTM %100.00+ $NFG %100.00+ $DYNMT %98.53+ $TOL %90.09+ $LOV %86.89+ $ARAW %60.79+ $BIRD %58.88+ $SHBT %52.40+ $LTK %40.38+ $CDEX %33.33+ $LUX %33.18+ $METACEX %32.08+ $BROWN %31.32+ $WISH %30.53+","LUX"
"2022-02-21 07:25:46+00:00","What do i do with my $LUX","LUX"
"2022-02-21 21:14:45+00:00","In response to the myriad of requests to tighten up our monetary policy as it relates to $LUX inflation, there is now a warmup period of 21 for stakers. This means, you must wait 7 days before unstaking, otherwise you forfeit your gains. This will combat predatory staking.","LUX"
"2022-02-22 18:54:50+00:00","always remember that crypto is not always logical. $SPA, a mostly failed project with a lot of questionable decisions and a hilarious 120% APY sits at a $24 mil MC. $LUX, a project led by the incredible @SoulSwapFinance devs, has a 19,000,000% APY and only a $550K MC. 🤷‍♀️","LUX"
"2022-02-23 08:40:41+00:00","FTM ecosystem going to pop. #FTM Expect the usuals to run vs FTM. $BOO $LQDR $SPIRIT $TAROT to lead the charge and $SOUL / $SEANCE / $LUX to be a surprise packet. LFG! (Probably others too, but these are the ones I am close to!)","LUX"
"2022-02-25 16:22:29+00:00","Definitely looking into these node projects tokenomics $STRONG  $PHI  $DAG $LUX  I am looking for which of the will get my attention this coming week ☺️. #NodeLife #DeFi #DAO #Bullish","LUX"
"2022-03-01 02:23:48+00:00","What is #PODL? ""Protocol Owned DEX Liquidity"" To increase long-term sustainability, @SoulSwapFinance on $FTM set up a bonding structure that allows them to give $SOUL tokens in exchange for LP tokens. $SOUL and $LUX now own almost 50% of the total protocol liquidity.","LUX"
"2022-03-02 02:45:55+00:00","$LUX is pumping and this time it’s not just me and @Deeej999 lmfaooo could we be seeing the demand starting to overcome supply inflation? Big if true. @SoulSwapFinance @LuxorMoney","LUX"
"2022-03-02 09:13:53+00:00","The Q3 financials from @NewloxGold are out and the numbers are pure 🔥🔥 1) +145% revenue compared to last quarter❗️ 2) Gross margin of 80% ‼️ 3) Net loss of C$108k (and C$4,5M in cash), showing they are very close to profitability💶 #Gold #ESG #Progress 🇨🇦 $LUX 🇺🇸 $NWLXF 🇩🇪 $NGO","LUX"
"2022-03-02 13:40:24+00:00","Bought more $LUX","LUX"
"2022-03-02 16:57:44+00:00","Here are 15 reasons that my portfolio doesn't need me to touch it, it is set for steady growth.  Maybe someday I'll actually spend some profits? $VSBY $NOW $PBX $ACT $PLAN $AAZ $BAC $ECM $MMAT $NWBO $PYR $LUX $QNC $PQE $JEV","LUX"
"2022-03-07 18:13:14+00:00","LUX NEWS: 👨🏼‍💼 TEAM EXPANSION - VR Dev: worked on VR Playstation/Oculus Games - 3D Designer: worked on Battlefield, Star Wars, Uncharted, Forza and more! Upcoming: 🌐 NFT STAKING will go live after our 3rd token airdrop!  🛒 $LUX SHOP  for #Solana NFTs, raffles and upgrades!","LUX"
"2022-03-08 12:42:06+00:00","Other Long term positions I am continuing to build on $FTM: $OATH @ByteMasons  $SOUL @SoulSwapFinance  $LUX @LuxorMoney  $SPIRIT @Spirit_Swap V2 launching soon What long term stuff are you grabbing right now? #FANTOM #FTM","LUX"
"2022-03-08 19:58:56+00:00","idk if I just feel like this is still a secret spot for staking but check out the APY you get on @LuxorMoney $LUX $FTM","LUX"
"2022-03-12 02:14:30+00:00","Top 1 hour crypto gainers: $CHUM %200.89+ $SPACEDOG %128.25+ $BBGC %102.58+ $SOLAB %71.59+ $ZILLA %51.21+ $WMW %45.21+ $NBX %42.86+ $SSG %42.55+ $INCAKE %35.16+ $MAR %33.86+ $DAISY %32.45+ $CNDL %31.80+ $LUX %30.82+ $KDOGE %23.68+ $LHC %22.95+ $FirstHare %22.90+ $LIMEX %22.79+","LUX"
"2022-03-13 20:57:00+00:00","How I am heading into the next week: - 50% #BTC  - 20% $EXC $GRAIL LP and holding Grail for Dividends - 20% @HamstersOfFTM and @miniverse_fin 50/50 - 10% $OXD v2- LP Other stuff locked for awhile like $SEX $FSM (getting $FTM everyday and airdrop) $OXSOLID $LUX and $SOUL bonds","LUX"
"2022-03-17 17:29:47+00:00","Anybody remember $lux? Absolutely loved the idea and the hybrid POW / POS model. Are there any relevant projects these days that are trying a similar approach?","LUX"
"2022-03-18 16:09:41+00:00","$LUX party goin on in the metaverse 😩😩😩 @weareLUX_space","LUX"
"2022-03-20 04:55:09+00:00","Late night alpha! 🥩 The smart contracts for staking are done and working flawlessly. The UI is being tested and the overall flow is being improved!  Apartments will be getting 2k $LUX every 2 weeks Higher tiers will receive more!! 👀 Tokenomics info is dropping soon! $LUX 🚀🚀","LUX"
"2022-03-25 18:08:27+00:00","Here are some of my new 2022 picks : $URNM (#phosphate) / $SUU (#wyoming #uranium) / $ORTH (#healthcare #fda approved for phases I/II). And I am still heavy in $salt (#salt, #hydrogenstorage, #spinout) and I'm invested in some other companies as $qnc $vpt $lux and more :-)","LUX"
"2022-03-26 03:13:39+00:00","GM let’s wake &amp; 🥩  $LUX @weareLUX_space","LUX"
"2022-03-27 04:20:45+00:00","When $OHM starts pumping again (and it will), its forks will likely reap the benefits of the hype.  The one with the best team, best ecosystem, and best entry price is $LUX by far.","LUX"
"2022-04-02 08:14:42+00:00","Top 1 hour crypto gainers: $ACMD %828.03+ $OPEN %127.27+ $HBX %124.96+ $GTX %81.13+ $FTSY %74.91+ $VOLTZ %73.39+ $ASH %53.01+ $KCAL %52.06+ $COFFEE %40.00+ $LUX %38.02+ $TUBE %36.21+ $SVX %34.53+ $VOXEL %34.27+ $TVRS %34.14+ $FOOTIE %31.91+ $PROS %31.87+ $CREDA %31.07+","LUX"
"2022-04-06 14:05:56+00:00","1st concert in the $LUX verse. Def a huge accomplishment @weareLUX_space","LUX"
"2022-04-14 16:44:29+00:00","Our resident economist has been putting in work to outline a dominant strategy that maximizes utility for our new stable $SOR, while alleviating sell-pressure for $LUX ☀️ 🥷🏻 Stay tuned for details…","LUX"
"2022-04-14 17:54:22+00:00","#LUXNews – We have received our new ball mill and other critical equipment from suppliers in South America ✅ The ball mill's arrival facilitates the advancement of construction at the Boston expansion project 🌟 Learn more 👇 $LUX $NGO $NWLXF #Gold #Investing","LUX"
"2022-04-14 19:33:19+00:00","2022 operations recap on @NewloxGold: 1) February 17th - OAR field-testing started. 2) March 31 - Received Reagents for Plant 1. 3) April 14th - The Ball Mill for Plant 2 arrived. The ball is finally rolling and 2022 is looking promising! #ESG #Gold 🇨🇦 $LUX 🇺🇸 $NWLXF 🇩🇪 $NGO","LUX"
"2022-04-21 12:46:08+00:00","🚀We are the first of its kind IRL faaS for #cryptomining! Our first mining facility has been bought already and our first #seedsale will start in a few days! So make sure to give us a follow. #BSC #crypto $LUX","LUX"
"2022-04-24 23:42:26+00:00","Thoughts on accepting Liquidity Provider (LP) tokens as collateral? ☀️ 4 RETWEETERS WIN 25 $LUX ☀️ 🏦 Borrow Process 1: deposit LP token (#SoulSwap). 2: receive $SOR stable money. 3: praise be to Shai.  • stake $SOR (soon!) 🐍  • farm for $SOUL 👩🏻‍🌾  • bond for $LUX 💴","LUX"
"2022-04-27 21:29:36+00:00","The first Marketing Campaign for $LUX starts tomorrow! Multiple influencers will post us to boost Telegram and Twitter followers! #btc #bsc","LUX"
"2022-05-08 20:15:01+00:00","Top 1 hour crypto gainers: $CRYPTOGRAM %181.48+ $PONYO %172.54+ $TRIPOLAR %106.70+ $TUBE %100.30+ $JTS %73.89+ $YEA %58.00+ $BPLC %50.00+ $CHOPPER %46.05+ $BNBTIGER %41.58+ $NOAH %35.67+ $ONEPIECE %35.03+ $MiniCat %34.47+ $INCAKE %33.40+ $LUX %31.39+ $CIV %30.97+ $AMAS %29.55+","LUX"
"2022-05-20 06:48:46+00:00","WOW! In one of these NEXT-GENERATION #Metaverse Projects, create a #Web3 Hangout. $OPEN Portals in OpenWorld AnimeMetaverse XANAMetaverse $LUX $XETA LUX Heavenland $HTO\sYakuCorp $YAKU $CLOUD MetaCloud","LUX"
"2022-05-31 20:46:41+00:00","LuXaLigma - TINYMAN: TOKEN LAUNCH ($LUX) ID: 760910158 🪙 Total Supply: 1.0 million 💧 Liquidity: 2.00 $LUX / 1.00 $ALGO 💦 Liquidity to supply ratio: 0.00% 🥶 FREEZE is enabled 🦀 CLAWBACK is enabled Liquidity added by creator","LUX"
