time,rawContent
2021-06-25 15:22:26+00:00,I am assuming $EXPE will be booking the flights for $SPCE
2021-06-25 15:23:17+00:00,$EXPE with $14M in Jan. 2023 $195 calls bought so far this morning... one of these days.
2021-06-25 15:28:31+00:00,$EXPE watching mode
2021-06-25 15:45:19+00:00,$EXPE 1/20/2023 &lt;#847184036858429440&gt; 195C almost a mil worth bought.
2021-06-25 15:57:46+00:00,GOLDEN #SWEEP #OPTION ALERT: $EXPE $195 CALLS  (800 @ $24.70) 01/20/23; Premium: $2M; 🟢BULLISH ; Vol/OI: 8/8
2021-06-25 16:15:23+00:00,$EXPE day highs - $QQQ $SPY
2021-06-25 16:48:36+00:00,"$expe looks bullish, lot of call flows in there too"
2021-06-25 17:18:15+00:00,$EXPE so much buying into this name today for leaps!
2021-06-25 19:34:00+00:00,"Some interesting plays for next week, wanted to post these before market close. Have atleast 1-2 months in contracts. 🔥 $ATOS 12c. $PAGS 60c. $PLTR 30c. $LVS 55c. $EXPE 196c. All of these were caught by the Trady flow. Please do your own DD on top of these. Best of luck. 💪🙏"
2021-06-25 19:50:24+00:00,$expe dump
2021-06-25 20:29:37+00:00,Positions currently on and entries   $LVS July 52c @ 1.75 $EXPE Aug 185c @ 5.5 $GM Sep 65c @ 1.95 $VRAY Aug 7c @ .80 $X Aug 30c @ 1.15  $XRX Oct 27x @ .85 $NVDA Jul 770c @ 20.3 $RIG Jan 5.5c @ .61 $XLE Jan 60c @ 2.2 $WISH Jul 30c @ .6
2021-06-26 00:43:27+00:00,wtf is with the obsession of $EXPE lately in fintwit that stock is trash
2021-06-26 00:51:21+00:00,The million to billion buys this week.      $LVS Dec $60 calls.                                 $Expe Jan 2023 calls.                              $Bidu July $205 calls.                              $JD Sept $77.50 calls.
2021-06-26 00:58:33+00:00,Selling my rolex for more $ADA and $EXPE
2021-06-26 14:10:15+00:00,$EXPE buy into strength
2021-06-26 16:01:02+00:00,Keep an eye on it. $EXPE  👊🤑
2021-06-26 19:32:52+00:00,$BA $EXPE $NVDA $SPY $QQQ  Good afternoon. Swing positions this weekend BA Shares EXPE 7/16 175 c NVDA 7/2 780-800-820 call flies NVDA 7/16 call debit spread Enjoy your weekend !
2021-06-27 23:28:21+00:00,#TheStampede Watchlist for 6/28-7/2 $ADSK $BA $CCIV $CSIQ $DIS $EXPE $MVIS $SBUX Trying to get some variety and low-key plays that aren't getting much retail attention (yet). Hope you all have a great week trading and if you have questions on ideas feel free to ask!
2021-06-27 23:45:21+00:00,"Posted a few plays based on trady flow, options flow, darkpool data, social media chatter, and price action. $WISH $ATOS $UPST $PLTR $LVS $EXPE $COIN $SNAP Best of luck to everyone. Study hard, spend time on the tools, and you'll soon master them! 🔥🔥"
2021-06-27 23:49:19+00:00,Weekly Watchlist (7/2/21)* Top 10 Picks (Charts in replies coming soon) In no order $BYND $ZNGA $JNJ $DASH $XSD $RKT $EXPE $SNAP $CHGG $CVX Misc $COST in $ABT  $JD in $NFLX $DIS $MDT $TMUS $UPS $SHOP $FB $SE $AAPL $LOW in $UNH in *Not Financial Advice
2021-06-28 12:37:52+00:00,The delta #covid19 variant gonna fuck up some portfolios. Get ya popcorn ready. $spy $ba $aal $luv $spce $amc $lyft $uber $expe
2021-06-28 13:26:56+00:00,"SOME OI NET CHANGES &gt;&gt; $PAGS +4325 Calls, +24 Puts $MGNI +5861 Calls, +1008 Puts $EXPE +13k Calls, +1260 Puts $GWRE +1263 Calls, +19 Puts $ASTS +2583 Calls, +1213 Puts $HSY +3927 Calls, +560 Puts"
2021-06-28 13:33:00+00:00,$EXPE. Buy Long at $172.79 Follow for more daily signals! #investsy #investsySignals #SP500 #NASDAQ100  #Signals #StocksToWatch #stocks   #trading #stockmarkets #investment #ToTheMoon
2021-06-28 15:30:16+00:00,$expe brutal day so far. On a critical level around this 161 range.
2021-06-28 15:45:42+00:00,$EXPE down over -6% - another travel stock getting hit by variant rise.
2021-06-28 16:37:33+00:00,"$EXPE $170.00 Nov 19 2021 CALL ⬆️🌊 Underlying: $160.76 % Difference: 5.44% Daily $ Volume: $3,167,498 Volume: 2,591 OI: 120 IV: 39.40% Bid/Ask: $12.00/$12.45"
2021-06-28 16:39:01+00:00,$ABNB is not reacting to the general weakness in Hospitality &amp; Travel sector. could be a sign of strength $RCL $EXPE $HLT $BKNG
2021-06-28 16:50:08+00:00,#monthly50 Aug 2021 $EXPE bull call vertical debit spread Exp: 8/20 Debit: 1.91 Buy: 165C Sell: 170C SL@-50% (loss on risk) Max Loss (per 1 spread): $191 Max Profit (per 1 spread): $309 #optionstrading #investing #trading #verticalspread #optiontrading #stocks #stockmarkets
2021-06-28 16:50:43+00:00,Re-opening trades likes $SAVE -3.16% and $EXPE -5.61% getting crushed $TLT +1.03% and $TAIL +0.22%
2021-06-28 17:51:04+00:00,Best and worst performing S&amp;P 500 stocks so far today Best: 1 $ETSY 2 $NRG 3 Enphase $ENPH 4 Nvidia $NVDA 5 ViacomCBS $VIAC 6 Electronic Arts $EA 7 Activision $ATVI Worst: 1 Carnival $CCL 2 Royal Caribbean $RCL 3 $NOV 4 $FTI 5 Live Nation $LYV 6 Expedia $EXPE 7 Norwegian $NCLH
2021-06-28 18:21:29+00:00,$EXPE probably the shakeout before the move higher
2021-06-28 18:44:39+00:00,$EXPE 🤩
2021-06-28 19:18:42+00:00,"Bull Forecasts June 28, 2021 12:14:00 PDT 🐂🐂🐂🐂🐂 ticker : log change intraday $EXPE : -4.07 $WFC : -0.07 $SNOW : -1.12 $NFLX : 0.24 $ABNB : 0.70 $TWLO : 0.94 $LOW : 0.19 $HD : 0.23 $CLF : -2.89 $PYPL : 0.93"
2021-06-28 19:18:44+00:00,"$EXPE $180.00 Jan 20 2023 CALL ⬆️🌊 Underlying: $163.12 % Difference: 9.38% Daily $ Volume: $20,601,620 Volume: 8,024 OI: 114 IV: 39.03% Bid/Ask: $25.25/$26.10"
2021-06-28 19:22:52+00:00,GOLDEN #SWEEP #OPTION ALERT: $EXPE $180 CALLS  (517 @ $26.80) 01/20/23; Premium: $1M; 🟢BULLISH ; Vol/OI: 10/114
2021-06-28 19:24:34+00:00,$EXPE golden call sweep
2021-06-28 19:24:49+00:00,"Bull Forecasts June 28, 2021 12:20:00 PDT 🐂🐂🐂🐂🐂 ticker : log change intraday $SNOW : -1.20 $EXPE : -4.11 $AMD : 0.46 $WFC : -0.05 $BB : 4.69 $NFLX : 0.24 $SVXY : -0.48 $PYPL : 0.83 $BKNG : -1.71 $KO : 0.10"
2021-06-28 19:25:04+00:00,Trade Ideas $EXPE (delayed) JUL16 175C #swing  - still actionable
2021-06-28 19:28:29+00:00,$expe another 7M dump into 2023 calls now totaling 37M last 2 days
2021-06-28 19:44:59+00:00,"Call/Put Highest % Volume Changes: Calls: $CIM, $SEAS, $NLY, $CLX, $EXPE Puts: $NTLA, $BBD, $KNDI, $CVM, $BCRX"
2021-06-28 20:00:01+00:00,"$NTLA ATH on CRISPR trial data, leads $CRSP $EDIT $BA slip as 777X not ready for FAA certification step $CCL $RCL $EXPE $UAL $LYV Reopen red on delta variant $MRO $BKR $HAL weak on oil pullback $BTC $ETHE rebound lifts $COIN $RIOT $MARA EV $NIO $WKHS $CHPT, Solar $CSIQ $SPWR soar"
2021-06-28 20:58:16+00:00,"$DAL:43.03 -1.41)  Travel/leisure/ theme park names showing relative weakness ($AAL -4%, $UAL -3%, DAL -3%, LUV -2%, $EXPE -5%, BKNG -4%, $LYV -5%, $SEAS -7%, $SIX -5%,$FUN -2%)  (43.03 -1.41 $ABNA $TRIP  $EB $JETS $CLL"
2021-06-28 21:25:04+00:00,$RCL $CCL $LUV $EXPE Travel related names got pummeled today as covid cases rise in U.K. And elsewhere @t3live @CrankyRicky @KirasEpicTrades
2021-06-29 13:03:22+00:00,"$EXPE Large option calls have been printing for 1/20/23, someone knows something 😏"
2021-06-29 14:05:40+00:00,"Everyone wants to travel.  Don't sleep on them. Delta created nice dips.  New position in $EXPE and added to $WYNN yesterday.  $RCL was an overnight swing, watching to get back in"
2021-06-29 14:11:38+00:00,I chunked $expe
2021-06-29 14:20:42+00:00,"Bull Forecasts June 29, 2021 07:17:00 PDT 🐂🐂🐂🐂🐂 ticker : log change intraday $DQ : 2.88 $SOL : -3.19 $CHWY : 0.67 $MOXC : 2.29 $LEN : 1.50 $CLOV : 3.17 $GRAY : -3.17 $SNOW : 0.42 $KBH : 0.59 $EXPE : -1.33"
2021-06-29 16:04:22+00:00,"$EXPE taking July 16th 180c.  Hitting demand zone here, expecting a bounce to at least 180 which is the top of this consolidation zone with a possible break.  little post pandemic play with travel picking up."
2021-06-29 16:38:18+00:00,I can't get reservations anywhere until late August. Might as well try to make some $$$ out of it. STO/BTO $EXPE Jul $160/$150 P. Happy trading #travel #Markets #stocks #Options
2021-06-29 21:36:52+00:00,Are we going to talk about the bear going on in re-opening stocks yet? Or did I just miss that conversation? :)  Anyone seen the $EXPE or $JETS chart? Yikes.
2021-06-29 21:54:52+00:00,$FOXA and $FOX both lost over 3% and are Tuesday's worst performing $SPX #stocks; $VIAC $NOC $NRG $SRE $C $BXP $AEE $LNT $ED $ATO $D $IVZ $EXPE $WFC $ALK $WEC $NI and $XEL all closed down over 2% on the day #trading
2021-06-30 04:16:56+00:00,$EXPE [Jul-16 160.00 Puts] Option volume Up +137.89% |  Volume: 452 vs 190|
2021-06-30 09:02:55+00:00,Expedia Group - $EXPE 💰 QUOTE $EXPE was DOWN ⬇ on Tue Jun 29 Closed at 159.90 USD for a -2.23% loss from previous close 📉 📉 📉 📊 ANALYSIS Expedia Group should be nationalized ☭ ☭ ☭
2021-06-30 11:54:06+00:00,US Vacation Rental Expert call- Segment on Fire; $ABNB gaining Share @ OPCO $BKNG $EXPE
2021-06-30 12:52:56+00:00,"$EXPE : Expedia, TripAdvisor Tighten Safety Rules for Vacation Rentals $TRIP"
2021-06-30 14:22:09+00:00,$EXPE patience paid. Target met. +45% on 2JUL 162.50C. Trimming here.
2021-07-01 13:18:14+00:00,New month/New Qtr. Here's a list of a few names that are on alert for #breakouttrades on those time frames. they include long and short setups. $ABNB $COIN  $BMBL $DG $PYPL $W $DDD $OSTK $TTWO $GME $SQ $EXPE $OKTA $APPS do homework. Reach out if you want #trading #StocksToWatch
2021-07-01 15:02:15+00:00,$EXPE $DIS down more than 3% in the last 3 months. $HLT barely up any. Reopening playing is waiting for quarterly reports.
2021-07-01 20:12:09+00:00,Biggest Gains in the $SPY : $FANG +6.08% $OXY +5.08% $MRO +4.04% Biggest Gains in the $QQQ : $REGN +2.88% $EXPE +2.03% $MAR +1.99%
2021-07-01 23:13:08+00:00,"EXPE (Expedia Group, Inc.) 🚨 #Insider #stock alert! 💰 #Sale on 2021-07-01 - $EXPE 🇺🇸: KHOSROWSHAHI DARA, total amount $8.331.492. Float 114.00M shares"
2021-07-02 13:57:51+00:00,BTC/STC $EXPE Jul $160/150 P.  Good 3 day trade.  #expedia #options #trading #StocksToWatch #Markets
2021-07-03 15:40:04+00:00,A couple of my favorite executions from the week below in chart form $JPM $EXPE $CVX $F
2021-07-06 10:57:02+00:00,Greatest Spinoffs from Corporations. ・Roku from Netflix. $57bn  $ROKU $NFLX ・Expedia from Microsoft: $25bn $EXPE $MSFT  ・Niantic from Google: $4bn $GOOG
2021-07-07 12:57:33+00:00,#FreakyFriday recap - $SPX 4320c 4.7 &gt; 10.3 (went above 20) 🔥 - $EXPE 167.5c 0.85 &gt; 1.8 🔥 - $AMZN 3470c 2 &gt; 8.4 (went near 30) 🔥🔥📈 $V 237.5c 1.64 &gt; 2.2 🔥 $ROKU 450c 1.6 &gt; 0 🤷‍♂️ $TSLA 710c 1.12 &gt; 0 🤷‍♂️ Can’t win them all and can’t always have bottoms and tops ! MANAGE
2021-07-08 13:42:57+00:00,"When I cut and run on a long that's worked, esp one with a great fundamental story, it goes right on the short list no matter how good the story is. In fact the better the story the more I like the short. $CCL $EXPE $DBI (and $PLBY soon)"
2021-07-08 14:29:08+00:00,#LongTerm $EXPE bull call vertical debit spread Exp: 11/19 Debit: 1.93 Buy: 165C Sell: 170C SL@-50% (loss on risk) Max Loss (per 1 spread): $193 Max Profit (per 1 spread): $307 #optionstrading #investing #trading #verticalspread #optiontrading #stocks #stockmarkets
2021-07-08 14:40:07+00:00,$EXPE Travel stocks UK quaratine lift should get these moving $BKNG $SPY
2021-07-08 15:10:29+00:00,$expe $trip $bkng slowly moving up
2021-07-08 15:21:52+00:00,#DeltaVariant ??? travel stocks and dow jones making a push to lead.  NHOD  $CAT  $LEN  $DRI  $LUV  $ALK  $UAL  $MGM $EXPE  $DIS  NEW HIGHS OF DAY!!!
2021-07-08 15:34:37+00:00,Bought some early carnage in Delta variant reopening/travel plays early $EXPE $LVS w/ the size call flow and flipped them here... remain in quick-hitter mode
2021-07-08 18:22:47+00:00,"Anybody else bewildered by the sky high valuations of $BKNG and $EXPE? Way higher than pre-Covid prices. How about with the valuations on the zero-commission business models of $TROW, $SCHW and $BEN at a time of record low interest margins? #Insane #MadnessOfCrowds"
2021-07-08 19:14:02+00:00,Todays abnormal option volume $RAIL 21x normal $NMTR 18x normal $EAF  10x normal    $HST 9x normal $OTRK 9x normal $BCS 7x normal $EXPE 5x normal l $QFIN 5x normal  $SNOW 2.5x normal $BABA 2x normal $SPCE 2x normal $M 2x normal
2021-07-08 19:25:08+00:00,Unusual Option Activity #UOA coming up at 3:30 pm ET on @TDANetwork! I'll join @OJRenick with Bullish Call flows in $TSLA $EXPE and $SPCE. Over 1M options trade in TSLA and  SPCE has over 500K Calls changing hands.  Setting up for some more gains?!
2021-07-09 13:33:50+00:00,"Unusual call buying: $HST 25x average volume, $EDU 11x, $BCS 9x, $PAGS 8x, $EXPE 7x, $SPXU 4x, $M 4x, $CSX 4x"
2021-07-09 13:39:53+00:00,"Unusual #call #buying: $HST 25x average volume, $EDU 11x, $BCS 9x, $PAGS 8x, $EXPE 7x, $SPXU 4x, $M 4x, $CSX 4x"
2021-07-09 17:43:34+00:00,"The most incredible thing about the markets is that travel stocks like $BKNG $EXPE bottomed when the COVID crisis was beginning. Since then they've been discounting the reopening. When the narrative catches up, it's already too late"
2021-07-09 23:22:22+00:00,$EXPE [Jul-16 160.00 Puts] Option volume Up +512.70% |  Volume: 386 vs 63|
2021-07-12 11:48:35+00:00,Wall Street - U.S.A. Markets - Better Valuation for $SWK $BBBY $TXN $S $UBER $QS $RL $HPE $M $BBY $FDX $AI $HD $ME $VIACA $QSI $VIAC $WHR $MAR $FAST $LHX $EXPE $SYNA $SPG $DIN $LYV $CELH $TDC $BMBL $SONO $HWM $NLOK $JNPR $IMAX $XM $NWL $EBAY $TDOC $PGRE @SquawkCNBC @SquawkStreet
2021-07-12 20:17:55+00:00,"Bear Forecasts July 12, 2021 13:13:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $IGV : -1.02 $SOXL : 2.08 $FB : 0.60 $IYT : -0.21 $SPG : 1.51 $STFC : 0.38 $CLOV : 6.60 $EXPE : 0.89 $DPST : 2.23 $RIOT : -5.38"
2021-07-12 20:23:40+00:00,"Bear Forecasts July 12, 2021 13:15:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $STFC : 0.38 $SPG : 1.51 $SOXL : 2.15 $EXPE : 0.89 $GOOG : 0.89 $BA : 0.64 $DELL : -2.59 $TGT : 1.14 $RIOT : -5.42 $U : -0.32"
2021-07-12 22:19:34+00:00,US Commerce Secretary Raimondo: Pushing White House To Ease Restrictions On Travel To US - RTRS $ABNB   $EXPE $TRVG   $JETS
2021-07-13 03:27:36+00:00,Wall Street is trying to befriend the big home builders and the big vacation rental platforms like $ABNB and $EXPE. Wall St. is buying homes in bulk from homebuilders and benefiting from volume pricing. They then rent out those homes on Airbnb for cash flow.
2021-07-13 03:42:08+00:00,inside days of note: $NIO $SNOW $BABA $BIDU $COIN $DKNG $TMUS $PDD $LOW $EXPE
2021-07-13 04:17:05+00:00,"From the Inside Day Scan Results, names of interest are:: $BABA $BHP $BIDU $CHKP $COIN $CRNC $DKNG $DOCS $EQIX $EXPE $FLS $EXPE $HYRE $IGT $JBL $JOAN $LOW $LLY $NIO $ROST $SCCO $SKX $SNOW $TJX $TMUS $TRGP $WOW @AOTtrades"
2021-07-13 06:52:35+00:00,"7/13 Intraday Focus Long: $EXPE, $PTON, &amp; $SNOW Short: $RIOT, $SNAP, $AMC, $AAPL Neutral: $BABA, $NFLX"
2021-07-13 16:11:32+00:00,#monthly50 SEP 2021 $EXPE bull call vertical debit spread Exp: 9/17 Debit: 2.16 Buy: 165C Sell: 170C SL@-50% (loss on risk) Max Loss (per 1 spread): $216 Max Profit (per 1 spread): $284 #optionstrading #investing #trading #verticalspread #optiontrading #stocks #stockmarkets
2021-07-13 16:27:02+00:00,"I like the names in $EBIZ ETF: $WSM, $EXPE, $W, $SHOP, $AMZN, $EBAY"
2021-07-14 02:26:42+00:00,7/14 WL $SHOP over 1540 $EXPE below 161.63 $MA over 385.65 or bounce 382 $OKTA over 252 $AAPL over 146 $PLTR below 22.25 $UPWK over 61.2 $W going to see if it can bounce around 286.7 if not will look for puts.
2021-07-14 09:18:33+00:00,$EXPE [Jul-16 160.00 Puts] Option volume Up +221.43% |  Volume: 855 vs 266|
2021-07-14 10:26:17+00:00,New potential uptrends in the S&amp;P: $ANTM $FRC $MA $PEP New potential downtrends in the S&amp;P: $BA $CBRE $CPB $EXPE $OMC
2021-07-14 11:18:08+00:00,Goodmorning! $ABNB $XOM watching $TRIP $EXPE 🐷
2021-07-14 13:37:47+00:00,$EXPE out of the gate $BKNG
2021-07-14 23:06:27+00:00,$EXPE around 160
2021-07-15 17:01:30+00:00,"Real Life People are traveling, people are out living, everything is open The media still pumping Covid and spike in the fall Travel stocks down bc of this Read real life again I got $CZR $VAC I'm down on &amp; just got $RCL  Hold travel long good buys now  $WYNN $ABNB $EXPE"
2021-07-16 12:33:19+00:00,"$ABNB, $EXPE - checks suggest likely 2Q21 bookings/2H21 revenue upside so raising estimates for both EXPE and to a lesser degree ABNB @ RBC"
2021-07-16 18:53:12+00:00,🏆 Call Trady Flow - $EXPE $160.0 C Expiration: 8/20/2021   Spot: 157.48 Orders: 6 Premiums: 1.0M ⭐️ Volume: 1.49K OI: 2.45K Bidask: 3.65 StockDiff($): 2.65 Ivol: 41.3
2021-07-17 19:16:29+00:00,Saturday scan: Charts on watch this week some longs more shorts and some that can hit either way with the SPY action and close my preference is short $SQ $EXPE $PDD $NEGG $CHWY $CAR $JKS low float 20% short float $AMAT $COIN $AFRM $FANG $CREE $COUP $ASAN $FSLY $AI $EDIT $DNUT
2021-07-18 21:51:42+00:00,"$EXPE recruiting $ABNB hosts to build out Vrbo into a competitor would be like SuperShuttle trying to recruit $UBER drivers to build a ride sharing platform. It isn't as simple as building supply, the entire company operates on a different level."
2021-07-19 13:22:34+00:00,"re-opening   plays  flushed , PPE     and   vaccines perk    $jets $ABNB $trip $expe  vs.    $apt"
2021-07-19 21:07:15+00:00,LosingStreak5 $EXPE $153.99 -2.30% -7.98% -10.17% -7.11% 33.87 $F $13.43 -1.32% -8.08% -15.90% 6.84% 34.66 $FB $337.81 -0.98% -4.35% 2.26% 27.12% 45.30 $FCX $32.44 -2.29% -11.20% -22.26% -4.19% 29.54 $FLEX $15.74 -3.38% -9.64% -16.94% -8.19% 27.63
2021-07-20 13:37:10+00:00,LosingStreak5 $ET $9.30 -0.05% -9.48% -14.71% 8.45% 28.81 $EXPE $151.24 -0.26% -6.65% -11.22% -9.75% 31.42 $FCX $32.23 -0.52% -9.80% -21.89% -6.47% 28.93 $FLEX $15.73 -0.06% -8.60% -16.64% -10.57% 27.55 $FRPT $152.54 -0.29% -5.50% -13.10% 3.27% 29.37
2021-07-20 14:07:21+00:00,LosingStreak5 $CRSP $124.17 -1.24% -8.40% 4.17% 0.02% 38.67 $DPZ $475.17 -0.69% -2.16% 8.51% 32.76% 60.59 $EXPE $151.50 -0.09% -6.49% -11.07% -9.60% 31.65 $FSLR $82.56 -0.59% -11.02% 10.07% 9.03% 42.89 $INTC $54.58 -0.11% -4.03% -4.40% -12.32% 38.13
2021-07-20 16:18:31+00:00,"$EXPE 160C @XXXExp:20-Aug-21 ↑↑  &lt;R&gt; Total(Day): $542,766 @TheTonyStonk"
2021-07-20 16:18:57+00:00,🏆 Call Trady Flow - $EXPE $160.0 C Expiration: 8/20/2021   Spot: 155.65 Orders: 12 Premiums: 1.35M ⭐️ Volume: 2.23K OI: 19.35K Bidask: 3.34 StockDiff($): 4.59 Ivol: 44.95
2021-07-20 17:35:09+00:00,Want to see a build day tomorrow for travel names that have some big resistance above. $MAR $EXPE $HLT $JETS
2021-07-20 18:02:07+00:00,I’m printing today together with Jerrome Powel 😅😂 $EXPE $ABNB $PTON 🚀🚀 So much about my vacation 😆😂
2021-07-20 23:38:03+00:00,$TSLA $EXPE $TTD &amp; $SNOW my focus into tomorrow.
2021-07-21 13:43:46+00:00,$EXPE
2021-07-21 13:44:18+00:00,"GOLDEN #SWEEP #OPTION ALERT: $EXPE $175 CALLS  (2,480 @ $6.70) 10/15/21; Premium: $2M; 🟢BULLISH ; Vol/OI: 2/3"
2021-07-21 14:06:22+00:00,Looking for some possible fades for later. $expe ?
2021-07-21 14:10:55+00:00,$MAR $HLT $EXPE $JETS all just rolling early here as people get religion.
2021-07-21 17:54:42+00:00,$EXPE [Jul-30 165.00 Calls] Option volume Up +105.77% |  Volume: 214 vs 104|
2021-07-21 18:26:35+00:00,$GME was a trap today. Took the breakout over $193. Entry $193.30. Had a small stop loss and lost 1R. It’s ok. Made it up with $EXPE $ABNB $NVDA and $SQ ! Up almost 9k on a day.
2021-07-22 01:34:20+00:00,Watching into the end of the week. $CRM weekly lotto  $TTD &amp; $EXPE 2-3 week swing $BB Dec Swing. Happy Wednesday.  I'm still 💎🍆 $TSLA getting a lil limp though. Enjoy your evenings
2021-07-22 05:08:52+00:00,$EXPE 10/15 175C above the ask sweeps over 2.5Mil worth.
2021-07-22 16:18:56+00:00,$EXPE is down.   @Expedia
2021-07-23 13:39:14+00:00,350 $EXPE OCT2021 $165 Cs trade 10.94
2021-07-23 13:46:05+00:00,$AXP travel CCall notes should be good for OTA's  $EXPE $BKNG earnings
2021-07-23 15:59:54+00:00,$EXPE unusual calls
2021-07-24 06:27:26+00:00,The best traders are not the most skilled. The best traders are the most disciplined. $DIS $EBAY $EXPE $FDX $FUBO $JMIA $MSFT $NFLX $NIO
2021-07-26 06:45:13+00:00,"$EXPE  Type: Long Legged Doji Close Price: 161,55 $   Volume: 1.442.524 Macd: ↑ EmaTrend: ↓ *This is not a trading advice*"
2021-07-26 16:12:47+00:00,$EXPE 150P 8/13 3.02
2021-07-27 13:39:45+00:00,"buying 3 $EXPE &lt; 162, $SQ &lt; 260 and again $NRXP &lt;17"
2021-07-27 18:26:18+00:00,$expe is green
2021-07-27 18:41:04+00:00,watching $expe  needs over 163.50-80
2021-07-27 20:50:47+00:00,"Tomrrow’s #watchlist for #NYSE, #NASDAQ between $150 and $200: $AWK $EXPE $FIS $GD $IWD $JNJ $PEP $SUI $UHS $ZBH"
